# x1 x2
# 300 2
# 300 2
 1.00000000e-01  1.17260000e+12
 3.00000000e-01  6.24360000e+11
 5.00000000e-01  5.20640000e+11
 7.00000000e-01  4.78930000e+11
 9.00000000e-01  4.68310000e+11
 1.10000000e+00  4.74250000e+11
 1.30000000e+00  4.89160000e+11
 1.50000000e+00  5.08850000e+11
 1.70000000e+00  5.30900000e+11
 1.90000000e+00  5.53910000e+11
 2.10000000e+00  5.77070000e+11
 2.30000000e+00  5.99940000e+11
 2.50000000e+00  6.22290000e+11
 2.70000000e+00  6.44020000e+11
 2.90000000e+00  6.65090000e+11
 3.10000000e+00  6.85520000e+11
 3.30000000e+00  7.05340000e+11
 3.50000000e+00  7.24610000e+11
 3.70000000e+00  7.43370000e+11
 3.90000000e+00  7.61660000e+11
 4.10000000e+00  7.79540000e+11
 4.30000000e+00  7.97050000e+11
 4.50000000e+00  8.14220000e+11
 4.70000000e+00  8.31090000e+11
 4.90000000e+00  8.47690000e+11
 5.10000000e+00  8.64050000e+11
 5.30000000e+00  8.80190000e+11
 5.50000000e+00  8.96130000e+11
 5.70000000e+00  9.11900000e+11
 5.90000000e+00  9.27500000e+11
 6.10000000e+00  9.42950000e+11
 6.30000000e+00  9.58270000e+11
 6.50000000e+00  9.73460000e+11
 6.70000000e+00  9.88540000e+11
 6.90000000e+00  1.00350000e+12
 7.10000000e+00  1.01840000e+12
 7.30000000e+00  1.03320000e+12
 7.50000000e+00  1.04780000e+12
 7.70000000e+00  1.06240000e+12
 7.90000000e+00  1.07700000e+12
 8.10000000e+00  1.09140000e+12
 8.30000000e+00  1.10580000e+12
 8.50000000e+00  1.12010000e+12
 8.70000000e+00  1.13440000e+12
 8.90000000e+00  1.14850000e+12
 9.10000000e+00  1.16270000e+12
 9.30000000e+00  1.17670000e+12
 9.50000000e+00  1.19070000e+12
 9.70000000e+00  1.20470000e+12
 9.90000000e+00  1.21860000e+12
 1.01000000e+01  1.23240000e+12
 1.03000000e+01  1.24620000e+12
 1.05000000e+01  1.25990000e+12
 1.07000000e+01  1.27360000e+12
 1.09000000e+01  1.28720000e+12
 1.11000000e+01  1.30080000e+12
 1.13000000e+01  1.31430000e+12
 1.15000000e+01  1.32780000e+12
 1.17000000e+01  1.34130000e+12
 1.19000000e+01  1.35470000e+12
 1.21000000e+01  1.36800000e+12
 1.23000000e+01  1.38130000e+12
 1.25000000e+01  1.39460000e+12
 1.27000000e+01  1.40780000e+12
 1.29000000e+01  1.42100000e+12
 1.31000000e+01  1.43410000e+12
 1.33000000e+01  1.44720000e+12
 1.35000000e+01  1.46020000e+12
 1.37000000e+01  1.47320000e+12
 1.39000000e+01  1.48620000e+12
 1.41000000e+01  1.49910000e+12
 1.43000000e+01  1.51200000e+12
 1.45000000e+01  1.52480000e+12
 1.47000000e+01  1.53760000e+12
 1.49000000e+01  1.55040000e+12
 1.51000000e+01  1.56310000e+12
 1.53000000e+01  1.57580000e+12
 1.55000000e+01  1.58840000e+12
 1.57000000e+01  1.60100000e+12
 1.59000000e+01  1.61360000e+12
 1.61000000e+01  1.62610000e+12
 1.63000000e+01  1.63860000e+12
 1.65000000e+01  1.65110000e+12
 1.67000000e+01  1.66350000e+12
 1.69000000e+01  1.67590000e+12
 1.71000000e+01  1.68820000e+12
