1 1 0  -5.00000000000E-003 -1.30104260698E-018  5.00000000000E-003  3.05632436090E-007 -6.64863553762E-007  1.37910989533E-006 -3.54740067085E+000 -2.86795443953E-009  6.88976532652E-009 -1.06867920861E-009 -2.28224562807E-003  5.48270104229E-003 -8.50427893152E-004 -1.96714246040E-006  6.37153058009E-006  3.54885361529E+000  2.17144172117E-007
1 1 1  -4.90000000000E-003 -6.50521303491E-019  5.00000000000E-003  3.05632436093E-007 -6.70584901392E-007  1.38779739290E-006 -3.54739766596E+000 -2.86795443953E-009  6.88976532652E-009 -1.06867920861E-009 -2.28224562807E-003  5.48270104229E-003 -8.50427893152E-004 -1.96714246040E-006  6.37153058009E-006  3.54885361529E+000  2.17144172117E-007
1 1 2  -4.80000000000E-003  3.68628738645E-018  5.00000000000E-003  3.05632436097E-007 -6.76306249021E-007  1.39648489048E-006 -3.54739466108E+000 -2.86795443953E-009  6.88976532652E-009 -1.06867920861E-009 -2.28224562807E-003  5.48270104229E-003 -8.50427893152E-004 -1.96714246040E-006  6.37153058009E-006  3.54885361529E+000  2.17144172117E-007
1 1 3  -4.70000000000E-003 -6.28837260042E-018  5.00000000000E-003  3.05632436100E-007 -6.82027596650E-007  1.40517238805E-006 -3.54739165619E+000 -2.86795443953E-009  6.88976532652E-009 -1.06867920861E-009 -2.28224562807E-003  5.48270104229E-003 -8.50427893152E-004 -1.96714246040E-006  6.37153058009E-006  3.54885361529E+000  2.17144172117E-007
1 1 4  -4.60000000000E-003  4.33680868994E-019  5.00000000000E-003  3.05632436103E-007 -6.87748944280E-007  1.41385988562E-006 -3.54738865130E+000 -2.86795443953E-009  6.88976532652E-009 -1.06867920861E-009 -2.28224562807E-003  5.48270104229E-003 -8.50427893152E-004 -1.96714246040E-006  6.37153058009E-006  3.54885361529E+000  2.17144172117E-007
1 1 5  -4.50000000000E-003  4.77048955894E-018  5.00000000000E-003  3.05632436107E-007 -6.93470291909E-007  1.42254738320E-006 -3.54738564642E+000 -2.86795443953E-009  6.88976532652E-009 -1.06867920861E-009 -2.28224562807E-003  5.48270104229E-003 -8.50427893152E-004 -1.96714246040E-006  6.37153058009E-006  3.54885361529E+000  2.17144172117E-007
1 1 6  -4.40000000000E-003  2.81892564846E-018  5.00000000000E-003  3.05632436110E-007 -6.99191639538E-007  1.43123488077E-006 -3.54738264153E+000 -2.86795443953E-009  6.88976532652E-009 -1.06867920861E-009 -2.28224562807E-003  5.48270104229E-003 -8.50427893152E-004 -1.96714246040E-006  6.37153058009E-006  3.54885361529E+000  2.17144172117E-007
1 1 7  -4.30000000000E-003  4.98732999343E-018  5.00000000000E-003  3.05632436114E-007 -7.04912987168E-007  1.43992237834E-006 -3.54737963664E+000 -2.86795443953E-009  6.88976532652E-009 -1.06867920861E-009 -2.28224562807E-003  5.48270104229E-003 -8.50427893152E-004 -1.96714246040E-006  6.37153058009E-006  3.54885361529E+000  2.17144172117E-007
1 1 8  -4.20000000000E-003  8.67361737988E-019  5.00000000000E-003  3.05632436117E-007 -7.10634334797E-007  1.44860987591E-006 -3.54737663176E+000 -2.86795443953E-009  6.88976532652E-009 -1.06867920861E-009 -2.28224562807E-003  5.48270104229E-003 -8.50427893152E-004 -1.96714246040E-006  6.37153058009E-006  3.54885361529E+000  2.17144172117E-007
1 1 9  -4.10000000000E-003  3.03576608296E-018  5.00000000000E-003  3.05632436120E-007 -7.16355682426E-007  1.45729737349E-006 -3.54737362687E+000 -2.86795443953E-009  6.88976532652E-009 -1.06867920861E-009 -2.28224562807E-003  5.48270104229E-003 -8.50427893152E-004 -1.96714246040E-006  6.37153058009E-006  3.54885361529E+000  2.17144172117E-007
