# x1 x2 x3 x4 x5 x6 x7
# 10001 7
# 10001 7
 0.00000000e+00  1.00000000e+00 -0.00000000e+00  3.65290384e+03 -0.00000000e+00  1.00000000e+00 -0.00000000e+00
 2.36000000e-01  3.76514054e-03  3.68596917e-06  1.37536963e+01  3.63908817e+03  3.76514054e-03  9.96217893e-01
 2.40000000e-01  3.42525364e-03  3.68722545e-06  1.25121222e+01  3.64032847e+03  3.42525364e-03  9.96557431e-01
 2.44000000e-01  3.11604903e-03  3.68836820e-06  1.13826275e+01  3.64145669e+03  3.11604903e-03  9.96866286e-01
 2.48000000e-01  2.83475695e-03  3.68940768e-06  1.03550945e+01  3.64248295e+03  2.83475695e-03  9.97147229e-01
 2.52000000e-01  2.57885767e-03  3.69035321e-06  9.42031910e+00  3.64341645e+03  2.57885767e-03  9.97402780e-01
 2.56000000e-01  2.34605894e-03  3.69121326e-06  8.56992773e+00  3.64426556e+03  2.34605894e-03  9.97635229e-01
 2.60000000e-01  2.13427543e-03  3.69199556e-06  7.79630293e+00  3.64503791e+03  2.13427543e-03  9.97846663e-01
 2.64000000e-01  1.94161005e-03  3.69270712e-06  7.09251480e+00  3.64574042e+03  1.94161005e-03  9.98038979e-01
 2.68000000e-01  1.76633696e-03  3.69335433e-06  6.45225907e+00  3.64637940e+03  1.76633696e-03  9.98213903e-01
 2.72000000e-01  1.60688613e-03  3.69394300e-06  5.86980052e+00  3.64696059e+03  1.60688613e-03  9.98373005e-01
 2.76000000e-01  1.46182925e-03  3.69447841e-06  5.33992169e+00  3.64748919e+03  1.46182925e-03  9.98517712e-01
 2.80000000e-01  1.32986695e-03  3.69496538e-06  4.85787609e+00  3.64796996e+03  1.32986695e-03  9.98649325e-01
 2.84000000e-01  1.20981716e-03  3.69540826e-06  4.41934574e+00  3.64840721e+03  1.20981716e-03  9.98769025e-01
 2.88000000e-01  1.10060450e-03  3.69581105e-06  4.02040241e+00  3.64880488e+03  1.10060450e-03  9.98877888e-01
 2.92000000e-01  1.00125069e-03  3.69617736e-06  3.65747251e+00  3.64916653e+03  1.00125069e-03  9.98976892e-01
 2.96000000e-01  9.10865757e-04  3.69651049e-06  3.32730502e+00  3.64949542e+03  9.10865757e-04  9.99066927e-01
 3.00000000e-01  8.28640052e-04  3.69681343e-06  3.02694243e+00  3.64979450e+03  8.28640052e-04  9.99148803e-01
 3.04000000e-01  7.53837030e-04  3.69708890e-06  2.75369418e+00  3.65006647e+03  7.53837030e-04  9.99223256e-01
 3.08000000e-01  6.85786628e-04  3.69733939e-06  2.50511261e+00  3.65031378e+03  6.85786628e-04  9.99290957e-01
 3.12000000e-01  6.23879274e-04  3.69756715e-06  2.27897100e+00  3.65053864e+03  6.23879274e-04  9.99352515e-01
 3.16000000e-01  5.67560423e-04  3.69777424e-06  2.07324365e+00  3.65074309e+03  5.67560423e-04  9.99408484e-01
 3.20000000e-01  5.16325589e-04  3.69796251e-06  1.88608773e+00  3.65092897e+03  5.16325589e-04  9.99459369e-01
 3.24000000e-01  4.69715828e-04  3.69813367e-06  1.71582675e+00  3.65109795e+03  4.69715828e-04  9.99505628e-01
 3.28000000e-01  4.27313625e-04  3.69828926e-06  1.56093558e+00  3.65125156e+03  4.27313625e-04  9.99547681e-01
 3.32000000e-01  3.88739155e-04  3.69843069e-06  1.42002675e+00  3.65139120e+03  3.88739155e-04  9.99585905e-01
 3.36000000e-01  3.53646881e-04  3.69855924e-06  1.29183805e+00  3.65151811e+03  3.53646881e-04  9.99620648e-01
 3.40000000e-01  3.21722457e-04  3.69867606e-06  1.17522120e+00  3.65163344e+03  3.21722457e-04  9.99652222e-01
 3.44000000e-01  2.92679917e-04  3.69878222e-06  1.06913159e+00  3.65173826e+03  2.92679917e-04  9.99680915e-01
 3.48000000e-01  2.66259105e-04  3.69887868e-06  9.72618910e-01  3.65183349e+03  2.66259105e-04  9.99706986e-01
 3.52000000e-01  2.42223354e-04  3.69896632e-06  8.84818622e-01  3.65192001e+03  2.42223354e-04  9.99730671e-01
 3.56000000e-01  2.20357360e-04  3.69904593e-06  8.04944246e-01  3.65199861e+03  2.20357360e-04  9.99752188e-01
