# x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13
# 10001 13
# 10001 13
 0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00 -0.00000000e+00  1.85726789e+06  0.00000000e+00  3.65290384e+03 -0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00 -0.00000000e+00
 1.36000000e-01  9.93693259e-01  9.44686808e-03  4.00859842e-02  3.55161528e-06  1.84555458e+06  1.16576584e+04  1.46430246e+02  3.50644310e+03  9.93693259e-01  6.27677812e-03  4.00859842e-02  9.59905666e-01
 1.40000000e-01  9.93508370e-01  9.72245111e-03  3.64673409e-02  3.56500288e-06  1.84521119e+06  1.19977344e+04  1.33211690e+02  3.51966042e+03  9.93508370e-01  6.45988363e-03  3.64673409e-02  9.63523972e-01
 1.44000000e-01  9.93323515e-01  9.99790521e-03  3.31753598e-02  3.57718184e-06  1.84486787e+06  1.23376513e+04  1.21186399e+02  3.53168448e+03  9.93323515e-01  6.64290346e-03  3.31753598e-02  9.66815616e-01
 1.48000000e-01  9.93138695e-01  1.02732304e-02  3.01805526e-02  3.58826126e-06  1.84452461e+06  1.26774091e+04  1.10246657e+02  3.54262298e+03  9.93138695e-01  6.82583766e-03  3.01805526e-02  9.69810084e-01
 1.52000000e-01  9.92953909e-01  1.05484268e-02  2.74560928e-02  3.59834040e-06  1.84418141e+06  1.30170079e+04  1.00294467e+02  3.55257393e+03  9.92953909e-01  7.00868625e-03  2.74560928e-02  9.72534204e-01
 1.56000000e-01  9.92769158e-01  1.08234943e-02  2.49775754e-02  3.60750956e-06  1.84383828e+06  1.33564478e+04  9.12406813e+01  3.56162647e+03  9.92769158e-01  7.19144926e-03  2.49775754e-02  9.75012380e-01
 1.60000000e-01  9.92584441e-01  1.10984332e-02  2.27227989e-02  3.61585089e-06  1.84349521e+06  1.36957288e+04  8.30041994e+01  3.56986170e+03  9.92584441e-01  7.37412673e-03  2.27227989e-02  9.77266815e-01
 1.64000000e-01  9.92399758e-01  1.13732433e-02  2.06715656e-02  3.62343911e-06  1.84315220e+06  1.40348509e+04  7.55112415e+01  3.57735341e+03  9.92399758e-01  7.55671868e-03  2.06715656e-02  9.79317706e-01
 1.68000000e-01  9.92215110e-01  1.16479247e-02  1.88055013e-02  3.63034220e-06  1.84280926e+06  1.43738143e+04  6.86946881e+01  3.58416871e+03  9.92215110e-01  7.73922514e-03  1.88055013e-02  9.81183427e-01
 1.72000000e-01  9.92030496e-01  1.19224775e-02  1.71078905e-02  3.63662203e-06  1.84246638e+06  1.47126190e+04  6.24934789e+01  3.59036866e+03  9.92030496e-01  7.92164614e-03  1.71078905e-02  9.82880694e-01
 1.76000000e-01  9.91845916e-01  1.21969018e-02  1.55635264e-02  3.64233484e-06  1.84212357e+06  1.50512650e+04  5.68520655e+01  3.59600882e+03  9.91845916e-01  8.10398171e-03  1.55635264e-02  9.84424714e-01
 1.80000000e-01  9.91661371e-01  1.24711975e-02  1.41585752e-02  3.64753184e-06  1.84178082e+06  1.53897524e+04  5.17199139e+01  3.60113971e+03  9.91661371e-01  8.28623189e-03  1.41585752e-02  9.85829320e-01
 1.84000000e-01  9.91476860e-01  1.27453647e-02  1.28804518e-02  3.65225957e-06  1.84143813e+06  1.57280813e+04  4.70510521e+01  3.60580731e+03  9.91476860e-01  8.46839671e-03  1.28804518e-02  9.87107098e-01
 1.88000000e-01  9.91292383e-01  1.30194036e-02  1.17177073e-02  3.65656040e-06  1.84109551e+06  1.60662516e+04  4.28036579e+01  3.61005344e+03  9.91292383e-01  8.65047619e-03  1.17177073e-02  9.88269497e-01
 1.92000000e-01  9.91107941e-01  1.32933140e-02  1.06599260e-02  3.66047287e-06  1.84075295e+06  1.64042636e+04  3.89396846e+01  3.61391615e+03  9.91107941e-01  8.83247036e-03  1.06599260e-02  9.89326932e-01
 1.96000000e-01  9.90923533e-01  1.35670961e-02  9.69763279e-03  3.66403204e-06  1.84041046e+06  1.67421171e+04  3.54245201e+01  3.61743005e+03  9.90923533e-01  9.01437926e-03  9.69763279e-03  9.90288879e-01
 2.00000000e-01  9.90739159e-01  1.38407498e-02  8.82220775e-03  3.66726979e-06  1.84006803e+06  1.70798124e+04  3.22266766e+01  3.62062663e+03  9.90739159e-01  9.19620291e-03  8.82220775e-03  9.91163957e-01
 2.04000000e-01  9.90554820e-01  1.41142754e-02  8.02580912e-03  3.67021516e-06  1.83972566e+06  1.74173493e+04  2.93175090e+01  3.62353453e+03  9.90554820e-01  9.37794135e-03  8.02580912e-03  9.91960009e-01
 2.08000000e-01  9.90370515e-01  1.43876727e-02  7.30130300e-03  3.67289452e-06  1.83938335e+06  1.77547281e+04  2.66709578e+01  3.62617981e+03  9.90370515e-01  9.55959461e-03  7.30130300e-03  9.92684167e-01
 2.12000000e-01  9.90186244e-01  1.46609418e-02  6.64219953e-03  3.67533189e-06  1.83904111e+06  1.80919487e+04  2.42633162e+01  3.62858618e+03  9.90186244e-01  9.74116271e-03  6.64219953e-03  9.93342923e-01
 2.16000000e-01  9.90002007e-01  1.49340829e-02  6.04259467e-03  3.67754912e-06  1.83869894e+06  1.84290112e+04  2.20730173e+01  3.63077521e+03  9.90002007e-01  9.92264568e-03  6.04259467e-03  9.93942180e-01
 2.20000000e-01  9.89817805e-01  1.52070959e-02  5.49711736e-03  3.67956608e-06  1.83835682e+06  1.87659157e+04  2.00804411e+01  3.63276652e+03  9.89817805e-01  1.01040436e-02  5.49711736e-03  9.94487310e-01
 2.24000000e-01  9.89633637e-01  1.54799808e-02  5.00088139e-03  3.68140084e-06  1.83801478e+06  1.91026621e+04  1.82677389e+01  3.63457795e+03  9.89633637e-01  1.02853564e-02  5.00088139e-03  9.94983197e-01
 2.28000000e-01  9.89449504e-01  1.57527378e-02  4.54944166e-03  3.68306986e-06  1.83767279e+06  1.94392507e+04  1.66186729e+01  3.63622574e+03  9.89449504e-01  1.04665842e-02  4.54944166e-03  9.95434289e-01
 2.32000000e-01  9.89265404e-01  1.60253668e-02  4.13875431e-03  3.68458810e-06  1.83733087e+06  1.97756814e+04  1.51184715e+01  3.63772467e+03  9.89265404e-01  1.06477270e-02  4.13875431e-03  9.95844627e-01
 2.36000000e-01  9.89081339e-01  1.62978680e-02  3.76514054e-03  3.68596917e-06  1.83698901e+06  2.01119542e+04  1.37536963e+01  3.63908817e+03  9.89081339e-01  1.08287848e-02  3.76514054e-03  9.96217893e-01
 2.40000000e-01  9.88897308e-01  1.65702413e-02  3.42525364e-03  3.68722545e-06  1.83664721e+06  2.04480693e+04  1.25121222e+01  3.64032847e+03  9.88897308e-01  1.10097576e-02  3.42525364e-03  9.96557431e-01
