# time Anum Bnum Aact Bact
# 609 5
# 609 5
 2.50000000e+00  1.03055499e+09  5.94706866e+10  2.80127956e+05  6.02368250e+01
 2.54166667e+00  1.03055499e+09  6.04789286e+10  2.80127956e+05  6.12580558e+01
 2.58333333e+00  1.03055499e+09  6.14871668e+10  2.80127956e+05  6.22792828e+01
 2.62500000e+00  1.03055499e+09  6.24954014e+10  2.80127956e+05  6.33005061e+01
 2.66666667e+00  1.03055499e+09  6.35036324e+10  2.80127956e+05  6.43217257e+01
 2.70833333e+00  1.03055499e+09  6.45118596e+10  2.80127956e+05  6.53429415e+01
 2.75000000e+00  1.03055499e+09  6.55200832e+10  2.80127956e+05  6.63641537e+01
 2.79166667e+00  1.03055499e+09  6.65283031e+10  2.80127956e+05  6.73853621e+01
 2.83333333e+00  1.03055499e+09  6.75365193e+10  2.80127956e+05  6.84065668e+01
 2.87500000e+00  1.03055499e+09  6.85447318e+10  2.80127956e+05  6.94277677e+01
 2.91666667e+00  1.03055499e+09  6.95529407e+10  2.80127956e+05  7.04489650e+01
 2.95833333e+00  1.03055499e+09  7.05611459e+10  2.80127956e+05  7.14701585e+01
 3.00000000e+00  1.03055499e+09  7.15693474e+10  2.80127956e+05  7.24913483e+01
 3.04166667e+00  1.03055499e+09  7.25775452e+10  2.80127956e+05  7.35125343e+01
 3.08333333e+00  1.03055499e+09  7.35857394e+10  2.80127956e+05  7.45337167e+01
 3.12500000e+00  1.03055499e+09  7.45939299e+10  2.80127956e+05  7.55548953e+01
 3.16666667e+00  1.03055499e+09  7.56021167e+10  2.80127956e+05  7.65760702e+01
 3.20833333e+00  1.03055499e+09  7.66102998e+10  2.80127956e+05  7.75972414e+01
 3.25000000e+00  1.03055499e+09  7.76184793e+10  2.80127956e+05  7.86184088e+01
 3.29166667e+00  1.03055499e+09  7.86266550e+10  2.80127956e+05  7.96395726e+01
 3.33333333e+00  1.03055499e+09  7.96348271e+10  2.80127956e+05  8.06607326e+01
 3.37500000e+00  1.03055499e+09  8.06429956e+10  2.80127956e+05  8.16818888e+01
 3.41666667e+00  1.03055499e+09  8.16511603e+10  2.80127956e+05  8.27030414e+01
 3.45833333e+00  1.03055499e+09  8.26593214e+10  2.80127956e+05  8.37241902e+01
 3.50000000e+00  1.03055499e+09  8.36674788e+10  2.80127956e+05  8.47453353e+01
 3.54166667e+00  1.03055499e+09  8.46756325e+10  2.80127956e+05  8.57664767e+01
 3.58333333e+00  1.03055499e+09  8.56837825e+10  2.80127956e+05  8.67876144e+01
 3.62500000e+00  1.03055499e+09  8.66919289e+10  2.80127956e+05  8.78087483e+01
 3.66666667e+00  1.03055499e+09  8.77000716e+10  2.80127956e+05  8.88298785e+01
 3.70833333e+00  1.03055499e+09  8.87082106e+10  2.80127956e+05  8.98510050e+01
 3.75000000e+00  1.03055499e+09  8.97163460e+10  2.80127956e+05  9.08721278e+01
 3.79166667e+00  1.03055499e+09  9.07244776e+10  2.80127956e+05  9.18932468e+01
 3.83333333e+00  1.03055499e+09  9.17326056e+10  2.80127956e+05  9.29143621e+01
 3.87500000e+00  1.03055499e+09  9.27407299e+10  2.80127956e+05  9.39354737e+01
 3.91666667e+00  1.03055499e+09  9.37488506e+10  2.80127956e+05  9.49565816e+01
 3.95833333e+00  1.03055499e+09  9.47569675e+10  2.80127956e+05  9.59776858e+01
 4.00000000e+00  1.03055499e+09  9.57650808e+10  2.80127956e+05  9.69987862e+01
 4.04166667e+00  1.03055499e+09  9.67731904e+10  2.80127956e+05  9.80198829e+01
 4.08333333e+00  1.03055499e+09  9.77812963e+10  2.80127956e+05  9.90409759e+01
 4.12500000e+00  1.03055499e+09  9.87893986e+10  2.80127956e+05  1.00062065e+02
 4.16666667e+00  1.03055499e+09  9.97974972e+10  2.80127956e+05  1.01083151e+02
 4.16666667e+00  1.03055499e+09  9.97974972e+10  2.80127956e+05  1.01083151e+02
 4.20833333e+00  3.87335809e+08  1.00440351e+11  1.05286558e+05  1.01734286e+02
 4.25000000e+00  1.45580808e+08  1.00681739e+11  3.95721281e+04  1.01978784e+02
 4.29166667e+00  5.47167888e+07  1.00772236e+11  1.48732502e+04  1.02070447e+02
 4.33333333e+00  2.05653961e+07  1.00806020e+11  5.59013582e+03  1.02104666e+02
 4.37500000e+00  7.72953834e+06  1.00818488e+11  2.10106185e+03  1.02117295e+02
 4.41666667e+00  2.90515984e+06  1.00822945e+11  7.89687590e+02  1.02121809e+02
 4.41666667e+00  2.90515984e+06  0.00000000e+00  7.89687590e+02  0.00000000e+00
 4.51666667e+00  2.77465874e+05  2.62767834e+06  7.54214464e+01  2.66152972e-03
 4.61666667e+00  2.65001981e+04  2.87861952e+06  7.20334808e+00  2.91570369e-03
 4.71666667e+00  2.53097972e+03  2.90256341e+06  6.87977041e-01  2.93995604e-03
 4.81666667e+00  2.41728696e+02  2.90482724e+06  6.57072799e-02  2.94224904e-03
 4.91666667e+00  2.30870133e+01  2.90502046e+06  6.27556791e-03  2.94244474e-03
 5.01666667e+00  2.20499342e+00  2.90501592e+06  5.99366654e-04  2.94244015e-03
 5.11666667e+00  2.10594411e-01  2.90499249e+06  5.72442832e-05  2.94241642e-03
 5.21666667e+00  2.01134414e-02  2.90496726e+06  5.46728440e-06  2.94239086e-03
 5.31666667e+00  1.92099365e-03  2.90494186e+06  5.22169150e-07  2.94236513e-03
 5.41666667e+00  1.83470174e-04  2.90491644e+06  4.98713074e-08  2.94233938e-03
 5.51666667e+00  1.75228611e-05  2.90489102e+06  4.76310656e-09  2.94231363e-03
 5.61666667e+00  1.67357262e-06  2.90486559e+06  4.54914565e-10  2.94228788e-03
 5.71666667e+00  1.59839498e-07  2.90484017e+06  4.34479596e-11  2.94226213e-03
 5.81666667e+00  1.52659435e-08  2.90481475e+06  4.14962575e-12  2.94223638e-03
 5.91666667e+00  1.45801903e-09  2.90478933e+06  3.96322268e-13  2.94221064e-03
 6.01666667e+00  1.39252416e-10  2.90476391e+06  3.78519291e-14  2.94218489e-03
 6.11666667e+00  1.32997134e-11  2.90473849e+06  3.61516033e-15  2.94215914e-03
 6.21666667e+00  1.27022842e-12  2.90471307e+06  3.45276568e-16  2.94213339e-03
 6.31666667e+00  1.21316918e-13  2.90468765e+06  3.29766588e-17  2.94210765e-03
